Date,IUSG,IUSV,EFG,EFV,VWO,BND,BNDX,EMB,SHV,SHY,IEI,IEF,TLH,TLT,IAU,DBC,VNQ,VNQI,IXN,RXI,IXP,IXG,EXI,MXI,IXC,IXJ,KXI,JXI
2020-04-13,58.268775939941406,44.6097526550293,68.82775115966797,30.158851623535156,29.971424102783203,75.27128601074219,48.33530044555664,79.41090393066406,97.17330932617188,77.91242980957031,120.50225830078125,107.6398696899414,141.301025390625,142.35247802734375,32.7599983215332,10.577219009399414,62.45701599121094,37.6934700012207,31.27255630493164,96.33150482177734,50.650455474853516,43.389041900634766,67.9354248046875,46.471290588378906,15.091706275939941,59.834815979003906,44.0350341796875,45.366920471191406
2020-04-14,60.4017333984375,45.49081039428711,70.31101989746094,30.520326614379883,30.571712493896484,75.27128601074219,48.3524169921875,79.93688201904297,97.19085693359375,77.91242980957031,120.65645599365234,107.78255462646484,141.44613647460938,142.3177947998047,33.08000183105469,10.487275123596191,64.20868682861328,37.93006134033203,32.5064697265625,99.04791259765625,51.987789154052734,43.6866455078125,68.98696899414062,47.243099212646484,14.994552612304688,61.772830963134766,45.41555404663086,46.37126159667969
2020-04-15,59.35916519165039,44.15126419067383,68.57587432861328,29.3866024017334,29.89423942565918,75.64244842529297,48.574886322021484,78.35100555419922,97.18212127685547,77.9394302368164,121.06468963623047,108.7457046508789,143.71768188476562,146.087646484375,32.97999954223633,10.271414756774902,61.663814544677734,36.73866653442383,31.703781127929688,96.53168487548828,51.29574203491211,41.717201232910156,67.0499038696289,45.244972229003906,14.209199905395508,61.22045135498047,44.884586334228516,44.877628326416016
2020-04-16,60.038272857666016,44.115299224853516,68.90237426757812,29.21407699584961,30.065753936767578,75.68562316894531,48.651893615722656,77.84071350097656,97.19085693359375,77.9574203491211,121.06468963623047,108.86165618896484,144.56304931640625,147.74673461914062,32.81999969482422,10.24443244934082,60.961490631103516,36.54433059692383,32.170536041259766,97.20838165283203,51.772701263427734,41.06072235107422,66.40422058105469,45.27928161621094,13.715319633483887,62.47500991821289,45.1235237121582,45.040733337402344
2020-04-17,61.16691589355469,45.67961120605469,70.59087371826172,30.125986099243164,30.5545597076416,75.58203125,48.660430908203125,78.39027404785156,97.19085693359375,77.93037414550781,120.93770599365234,108.57628631591797,143.40170288085938,145.76620483398438,32.15999984741211,10.289402961730957,62.88667678833008,37.36394119262695,32.73257827758789,100.42991638183594,52.408634185791016,42.81134033203125,69.28213500976562,46.74570846557617,14.76784896850586,63.78573226928711,45.734130859375,46.113739013671875
2020-04-20,60.25825881958008,44.7895622253418,69.6300277709961,29.39481544494629,30.331600189208984,75.46117401123047,48.56632614135742,77.89566802978516,97.1996078491211,77.93037414550781,121.0374984741211,108.86165618896484,144.34959411621094,146.93890380859375,32.459999084472656,10.118513107299805,60.548362731933594,36.82316589355469,32.139854431152344,98.73336791992188,51.89427185058594,42.032310485839844,67.81550598144531,45.913875579833984,14.298258781433105,63.383148193359375,45.256263732910156,44.714534759521484
2020-04-21,58.34530258178711,43.638816833496094,68.3426513671875,28.84438133239746,29.491191864013672,75.55614471435547,48.59199905395508,76.80440521240234,97.1996078491211,77.94841003417969,121.12821960449219,109.16486358642578,145.3059844970703,148.78912353515625,32.220001220703125,9.64181900024414,59.44942855834961,35.902164459228516,30.91886329650879,96.11229705810547,50.52888107299805,40.8331413269043,66.10904693603516,44.73044204711914,14.00678825378418,61.87580490112305,44.300514221191406,44.02781677246094
2020-04-22,59.827842712402344,44.16924285888672,69.52742004394531,29.353740692138672,30.254417419433594,75.4957275390625,48.45508575439453,76.86723327636719,97.1996078491211,77.92144012451172,120.95581817626953,108.82597351074219,144.25570678710938,147.26895141601562,32.79999923706055,9.776732444763184,60.358306884765625,36.24859619140625,32.030025482177734,98.02806854248047,51.697879791259766,41.384578704833984,67.16059112548828,45.793819427490234,14.56544017791748,62.78396224975586,44.67219543457031,44.989227294921875
2020-04-23,59.79915237426758,44.28611373901367,68.96765899658203,29.3866024017334,30.134357452392578,75.61654663085938,48.609100341796875,77.23621368408203,97.18212127685547,77.91242980957031,120.95581817626953,108.8973159790039,144.7935791015625,148.0507354736328,33.13999938964844,9.749750137329102,59.85430908203125,36.48518753051758,31.713472366333008,97.61822509765625,51.81010437011719,41.30580520629883,67.39120483398438,46.1025390625,14.905489921569824,62.98057556152344,44.25627136230469,44.3282470703125
2020-04-24,60.67910385131836,44.87947082519531,69.86324310302734,29.649492263793945,30.091480255126953,75.59066009521484,48.814453125,76.89859771728516,97.1996078491211,77.91242980957031,120.98302459716797,108.92406463623047,145.16940307617188,148.39817810058594,33.0,9.62382984161377,60.110435485839844,36.4598388671875,32.356266021728516,98.97164916992188,52.35251998901367,41.647178649902344,67.64948272705078,46.53989791870117,14.905489921569824,63.94490051269531,44.74298858642578,44.714534759521484
